Days,ALUA,BBAR,BYMA,CEPU,COME,CRES,CVH,EDN,GGAL,HARG,MIRG,PAMP,SUPV,TECO2,TGNO4,TGSU2,TRAN,TXAR,YPFD,AGRO,AUSO,BHIP,BOLT,BPAT,CADO,CELU,CGPA2,DGCU2,DYCA,FERR,FIPL,GARO,GBAN,GCLA,GRIM,HAVA,INVJ,IRCP,IRSA,LEDE,LONG,METR,MOLA,MOLI,MORI,OEST,PATA,POLL,RIGO,SAMI,SEMI,TGLT
2021-09-20,60.8,226.1,804.5,55.0,4.99,89.35,398.5,58.9,180.7,166.25,3199.0,120.6,80.1,183.55,81.6,178.95,47.0,93.6,881.2,29.95,88.9,9.34,3.81,77.9,29.95,21.5,36.2,37.7,108.0,13.7,10.15,29.3,45.9,76.4,55.0,159.0,22.2,126.9,77.05,55.0,9.0,33.5,1002.0,107.0,15.85,39.0,32.7,19.5,121.0,127.75,5.77,3.83
2021-09-21,62.4,224.4,793.5,55.25,4.95,91.0,386.5,60.15,178.95,162.25,3170.5,124.8,80.15,184.0,82.4,178.5,47.95,94.6,873.25,30.6,88.4,9.45,3.79,79.7,30.45,21.4,36.3,37.4,103.5,13.7,10.3,31.0,45.9,74.25,56.0,150.0,21.95,131.0,76.75,55.5,9.28,36.0,1038.0,106.0,16.0,39.7,33.25,19.5,121.0,131.0,5.7,3.85
2021-09-22,60.1,232.55,808.5,61.15,4.91,95.0,385.0,62.45,184.7,159.5,3202.0,128.85,84.7,186.3,84.2,186.4,49.05,90.7,869.95,30.5,89.6,9.66,3.84,79.5,30.3,22.0,36.4,38.1,103.5,13.75,10.0,30.95,46.0,74.0,56.4,150.0,22.0,135.45,79.15,57.1,9.2,36.7,1024.0,104.5,16.25,39.7,34.3,18.6,121.0,132.0,5.67,3.92
2021-09-23,62.4,231.95,815.5,61.65,4.99,97.4,378.5,60.45,183.7,152.5,3253.0,127.9,84.55,187.7,84.2,182.45,49.3,90.6,865.05,30.2,88.8,9.61,3.88,77.8,30.7,22.1,37.0,37.95,108.0,13.75,10.25,29.8,46.0,74.8,56.4,152.0,22.3,136.0,80.55,56.7,9.2,35.1,1030.5,106.5,16.3,39.2,33.25,18.6,120.5,132.0,5.78,3.95
2021-09-24,62.7,231.8,819.0,59.25,4.97,95.7,368.0,60.05,181.25,154.0,3279.0,126.9,83.6,188.35,81.8,182.05,48.4,91.3,864.1,29.9,88.8,9.7,3.78,77.5,30.5,22.25,36.8,37.0,103.0,13.8,10.3,29.8,47.0,75.0,57.0,145.0,21.8,132.05,78.1,56.9,9.05,35.5,1057.0,108.0,16.4,38.75,33.5,18.25,120.5,132.5,5.79,3.88
2021-09-27,62.2,241.2,817.0,60.65,5.07,98.0,368.5,62.9,188.3,157.5,3290.5,128.4,86.3,192.2,84.4,185.4,48.55,90.1,898.05,30.4,89.9,9.71,3.75,77.0,31.25,22.25,37.4,38.9,108.0,13.8,10.1,,50.0,76.5,58.0,146.0,21.7,136.1,80.1,57.4,9.1,36.1,1087.0,106.75,16.15,38.6,33.6,17.0,121.0,134.0,5.83,3.95
2021-09-28,62.7,242.45,817.0,59.2,5.0,97.75,359.0,62.45,188.1,159.0,3255.0,129.5,86.55,189.75,83.7,187.15,47.95,91.2,906.2,30.7,89.8,9.5,3.74,75.5,31.2,22.3,37.3,38.6,104.0,13.7,10.3,30.0,52.0,76.35,58.8,144.5,21.5,135.5,79.85,56.9,9.05,35.8,1089.0,106.0,15.9,37.6,33.0,18.4,126.0,133.0,5.67,3.86
2021-09-29,63.6,244.0,810.5,60.3,4.99,96.25,363.0,62.6,191.0,159.5,3329.0,136.05,87.85,190.5,85.5,194.1,48.9,91.2,894.45,31.5,89.3,9.47,3.8,77.1,31.35,22.1,37.6,39.1,103.0,13.8,10.3,28.0,52.0,73.2,60.2,144.0,21.2,137.0,79.5,57.1,9.0,36.9,1094.0,105.0,16.1,39.0,33.2,18.9,135.0,132.5,5.78,3.88
2021-09-30,63.6,247.95,802.5,61.0,4.96,94.85,364.5,63.6,193.85,167.0,3347.5,135.5,88.6,196.45,87.4,192.0,49.8,93.3,913.6,31.9,89.9,9.58,3.84,79.4,30.35,22.4,38.5,39.0,103.0,14.0,10.3,30.0,52.0,74.75,63.0,145.0,20.85,141.0,79.0,57.3,9.0,37.5,1110.0,105.0,16.0,38.6,33.0,19.7,139.0,133.5,5.75,3.89
2021-10-01,63.2,247.35,800.0,60.9,4.95,96.2,360.5,63.6,197.7,169.5,3338.5,134.55,88.65,190.5,88.7,196.6,50.6,94.4,912.65,32.4,90.2,9.64,3.88,78.5,30.05,22.65,38.3,39.2,102.0,13.95,10.2,29.85,53.8,74.75,66.0,143.0,21.25,122.55,86.9,57.0,8.96,37.45,1100.0,106.0,16.0,38.9,34.0,18.5,138.0,132.75,5.69,3.93
2021-10-04,62.5,242.95,802.0,59.6,4.92,100.2,371.0,63.0,196.65,167.75,3373.5,137.65,89.9,192.9,89.9,204.65,53.7,92.7,922.05,31.5,90.0,9.47,3.8,77.7,29.5,22.4,37.35,38.85,98.2,13.8,10.15,29.75,53.8,76.6,70.0,142.0,21.15,126.0,87.7,56.1,8.93,36.9,1095.0,106.25,15.9,,33.3,18.4,138.0,131.0,5.61,3.88
2021-10-05,62.9,245.0,798.5,61.1,5.17,100.25,383.0,61.75,195.7,173.25,3419.5,139.35,90.2,194.95,90.0,200.9,53.5,93.7,947.45,32.05,90.4,9.49,3.85,78.9,30.25,22.3,37.45,38.4,100.5,13.6,10.2,30.0,53.8,76.0,71.0,138.0,20.85,127.0,87.65,56.1,8.93,37.5,1059.5,104.25,15.9,38.85,34.05,18.0,136.0,133.25,5.62,3.9
2021-10-06,61.9,244.9,794.0,61.65,5.35,98.1,377.0,63.0,196.75,173.0,3423.0,135.0,88.85,193.0,89.0,198.35,52.4,92.1,928.75,31.75,91.8,9.4,3.88,78.9,30.0,22.15,37.35,37.85,102.75,13.65,9.9,30.2,53.8,72.75,73.2,140.0,20.65,125.1,85.05,56.1,8.9,37.0,1041.0,104.0,15.85,38.8,33.2,17.2,135.0,133.0,5.73,3.89
2021-10-07,61.8,241.15,786.5,63.0,5.36,97.9,383.0,64.0,196.4,170.0,3460.0,139.0,87.3,193.85,90.2,202.95,52.4,90.4,936.45,31.5,93.2,9.39,3.87,77.7,30.0,22.5,37.3,37.25,103.0,13.7,10.3,30.35,53.8,74.5,75.0,148.0,20.9,122.85,84.7,55.9,8.8,35.85,1050.0,106.5,15.75,38.8,34.0,17.3,125.0,132.75,5.66,3.86
2021-10-12,62.2,238.1,786.5,65.65,5.44,100.95,386.5,65.5,197.05,170.0,3524.0,149.65,88.0,195.05,94.7,209.45,53.4,90.0,898.45,31.2,93.0,9.3,3.86,77.7,29.25,,37.95,37.1,103.0,13.8,10.4,30.85,,75.5,75.0,146.0,20.55,123.0,84.6,56.9,8.79,35.3,1036.0,104.0,15.75,,33.5,,132.0,131.75,5.66,3.77
2021-10-13,62.5,237.0,786.5,67.2,5.39,99.55,380.5,65.8,196.85,169.5,3500.0,151.15,88.0,196.35,94.9,211.3,54.4,93.1,895.1,30.85,92.3,9.41,3.82,77.8,29.35,22.0,36.35,37.5,103.0,13.7,10.1,30.85,53.8,74.7,75.0,145.0,20.7,119.85,85.3,57.2,8.96,35.0,1031.5,102.75,15.45,38.7,32.5,17.5,139.5,133.25,5.7,3.85
2021-10-14,66.2,243.6,785.0,70.15,5.4,105.0,400.0,65.5,199.1,169.0,3618.5,152.75,91.6,204.4,93.2,211.5,55.0,97.2,890.45,31.15,95.8,9.48,3.84,77.1,29.35,22.65,36.75,38.65,103.0,13.95,10.2,,53.0,74.5,75.0,140.0,21.2,124.15,87.0,57.2,9.0,35.15,1034.0,102.5,15.95,38.4,33.35,17.7,139.5,133.0,5.86,3.91
2021-10-15,67.0,246.85,797.5,73.05,5.44,107.95,400.0,65.45,209.2,169.75,3738.5,152.5,93.5,204.2,94.8,215.6,55.9,99.6,903.8,32.2,96.4,9.69,3.89,78.1,29.5,22.7,37.5,39.85,105.0,14.2,10.5,30.0,54.0,74.5,75.0,140.0,20.9,125.5,88.9,58.8,9.2,36.0,1034.0,104.75,16.0,38.2,33.95,,140.0,135.5,5.82,4.05
2021-10-18,66.6,253.0,803.0,76.7,5.49,110.8,414.0,66.55,211.7,173.5,3999.0,153.2,93.25,201.9,94.1,219.75,57.1,101.0,894.7,32.75,97.9,9.54,3.85,77.7,29.75,22.8,38.85,41.8,100.0,14.9,10.35,30.05,55.4,76.25,73.5,146.0,20.9,125.95,91.35,59.5,9.45,37.0,1024.0,107.5,15.8,38.95,33.8,17.7,130.0,142.0,5.78,4.1
2021-10-19,67.5,254.6,804.5,78.8,5.53,111.7,413.0,67.5,214.85,176.0,4009.5,160.35,94.85,206.5,97.0,224.05,59.2,104.0,903.4,32.6,99.7,9.57,3.9,78.0,29.5,23.05,40.0,42.45,101.5,15.2,10.45,29.85,50.0,76.75,75.0,140.0,21.25,128.5,94.45,58.5,9.44,37.95,1076.5,109.0,16.45,39.3,34.5,17.9,135.0,142.0,5.83,4.05
2021-10-20,70.2,275.35,810.0,78.85,5.55,114.2,430.0,69.45,227.6,178.5,4030.5,163.45,100.65,213.9,98.7,234.75,62.9,104.75,940.3,33.4,103.25,10.25,3.97,80.4,29.85,23.35,42.05,44.35,102.0,15.25,10.65,29.85,52.0,79.6,80.0,140.0,21.65,129.6,95.0,60.1,9.37,39.95,1106.5,108.5,17.1,39.25,35.3,18.7,140.0,141.75,5.87,4.09
2021-10-21,71.2,274.0,802.5,81.45,5.48,114.75,454.0,69.35,226.3,179.0,4008.0,164.0,100.35,212.8,99.3,235.4,67.5,104.25,921.35,34.1,103.75,10.0,4.0,80.1,29.65,23.0,43.05,43.9,103.75,15.35,10.65,30.8,51.0,80.0,80.0,138.0,21.7,130.0,93.7,60.4,9.59,42.65,1128.5,108.5,16.75,39.05,35.0,,135.0,142.75,5.83,4.04
2021-10-22,71.8,274.55,792.0,83.85,5.39,113.0,475.5,73.05,228.9,182.0,4011.0,162.5,99.85,212.55,103.25,232.8,68.0,104.5,905.1,34.35,106.25,10.1,4.01,80.0,29.85,23.0,42.75,44.65,104.5,15.85,10.7,32.0,54.0,78.45,80.0,140.0,21.95,133.85,95.5,60.4,9.61,42.8,1135.0,109.0,16.6,39.95,34.5,18.7,140.0,149.75,5.87,4.02
2021-10-25,75.5,288.9,811.0,86.15,5.38,112.5,481.0,75.1,237.35,182.25,3995.5,163.75,100.65,213.95,107.5,243.9,69.9,109.75,942.6,34.8,112.25,10.25,4.06,81.0,29.9,23.35,45.5,46.3,110.25,16.6,10.95,31.5,57.0,86.55,80.0,141.0,21.85,137.75,99.55,59.7,9.82,45.1,1141.0,109.75,16.5,42.2,35.25,18.5,149.0,155.25,5.9,4.13
2021-10-26,76.9,285.45,819.0,84.85,5.41,112.1,474.5,75.55,234.9,180.25,3977.0,162.6,99.35,217.55,108.25,241.35,69.9,107.75,944.5,35.2,111.25,10.1,4.01,82.8,29.8,23.9,46.0,46.4,110.0,16.95,10.5,30.0,59.1,89.4,83.1,142.0,21.0,140.05,100.55,59.6,9.94,45.65,1150.5,111.0,16.35,41.5,35.5,18.5,140.0,153.0,5.9,4.12
2021-10-27,75.5,267.8,807.5,78.6,5.31,110.0,454.5,72.7,223.7,172.25,3928.5,154.05,95.45,211.1,101.25,229.3,65.9,103.25,922.45,34.3,105.0,9.9,3.94,80.4,29.95,23.15,44.3,45.35,106.0,16.3,10.3,30.0,61.0,87.8,86.4,142.0,21.4,139.15,99.0,62.5,9.74,45.0,1140.0,111.75,16.0,40.15,34.6,18.5,139.0,147.0,5.85,4.0
2021-10-28,78.0,271.45,815.0,78.1,5.38,113.1,474.0,71.9,228.8,173.0,3951.0,156.5,94.8,209.7,102.0,228.55,65.8,104.0,906.1,34.9,107.25,9.84,3.95,81.0,30.05,23.0,43.0,44.35,106.0,16.95,10.4,30.9,62.5,89.0,89.2,138.0,21.0,139.45,101.45,62.5,9.67,43.35,1144.0,113.25,16.0,41.0,35.75,18.0,139.0,148.75,6.0,4.11
2021-10-29,76.6,257.55,770.0,72.95,5.12,108.5,468.0,68.7,220.05,166.5,3925.0,152.15,90.45,207.8,97.4,217.3,61.5,105.0,882.15,34.1,105.5,9.74,3.87,80.4,29.9,23.0,42.75,42.9,103.0,16.6,,30.8,60.9,92.7,89.2,140.0,20.6,140.7,99.75,61.6,9.63,42.2,1101.0,113.75,15.8,40.1,36.4,18.0,140.0,148.25,5.9,4.08
2021-11-01,81.7,269.65,798.5,77.85,5.27,114.05,490.0,70.8,230.85,170.75,3984.0,156.0,94.8,217.55,98.4,225.7,64.9,110.25,936.05,34.85,109.0,10.05,4.01,81.6,29.8,22.05,43.55,43.65,105.0,17.25,10.75,30.65,65.0,91.5,,141.0,21.1,142.35,104.0,63.3,9.42,41.95,1166.0,120.25,15.95,40.1,36.7,,139.5,148.75,5.95,4.22
2021-11-02,84.2,276.8,829.5,79.25,5.4,113.1,507.5,70.45,240.55,177.25,3959.5,156.45,96.85,219.05,99.8,232.6,64.9,114.5,917.6,36.3,106.25,10.0,4.15,81.6,30.1,22.25,42.9,43.0,107.25,17.0,10.75,30.7,70.0,91.1,87.0,140.0,21.5,146.35,104.0,64.6,9.67,42.6,1165.5,119.25,16.0,39.4,37.0,19.0,142.0,148.75,5.9,4.3
2021-11-03,88.7,286.85,829.5,83.9,5.41,113.05,506.5,73.25,251.4,180.25,3958.5,158.85,100.75,218.95,102.0,233.5,65.9,122.0,932.55,36.7,105.75,10.2,4.26,81.9,30.0,22.0,42.3,43.8,109.75,16.45,10.9,29.9,72.0,98.0,87.0,146.0,21.5,148.0,105.0,66.6,9.61,42.8,1172.0,123.25,15.95,39.5,36.95,20.0,146.5,151.5,5.88,4.34
2021-11-04,91.5,275.7,830.0,81.35,5.37,112.35,515.0,72.5,244.95,181.25,3939.5,153.65,97.55,215.1,101.75,224.1,64.7,128.5,907.25,38.3,105.5,9.95,4.14,80.3,30.15,22.25,42.0,42.9,108.0,15.8,10.95,30.0,75.0,95.9,87.0,143.0,21.7,147.0,103.9,66.7,9.68,42.75,1147.0,122.25,16.0,40.65,37.0,20.5,146.5,150.75,5.9,4.22
2021-11-05,96.7,272.45,826.0,83.4,5.41,113.75,518.0,70.5,245.85,189.25,3800.5,158.95,94.75,218.0,99.2,229.15,65.3,135.0,919.0,40.15,110.75,9.89,4.08,80.0,30.15,22.0,41.5,41.95,113.0,16.4,11.0,29.9,74.0,96.55,89.0,141.5,21.8,146.95,101.75,70.0,9.68,41.65,1136.0,119.25,15.95,41.0,36.4,20.9,149.0,162.25,5.91,4.23
2021-11-08,100.75,281.35,861.0,89.25,6.02,113.15,574.0,70.4,257.0,194.0,3793.0,164.8,98.2,224.0,101.5,239.0,67.8,137.0,949.95,42.9,113.25,10.0,4.17,80.3,31.3,22.4,42.6,42.75,112.0,16.15,11.2,30.9,75.0,100.0,88.0,138.5,22.3,148.0,103.9,70.6,9.48,41.9,1142.0,127.0,16.3,42.65,36.5,22.0,149.0,170.75,5.98,4.19
2021-11-09,97.2,284.45,850.5,85.4,6.04,111.65,589.5,68.4,254.4,188.0,3816.0,159.95,98.6,225.8,99.7,232.1,67.1,129.25,962.75,42.7,113.0,9.99,4.22,82.1,30.65,22.1,41.0,43.3,106.75,16.2,11.3,30.0,80.0,121.65,89.0,144.0,22.0,143.45,102.5,73.0,9.5,41.65,1131.0,126.5,17.05,42.0,37.3,22.1,150.0,168.0,6.0,4.13
2021-11-10,98.8,288.7,848.0,83.3,5.94,108.55,593.5,66.35,257.6,188.0,3820.0,159.25,100.8,231.2,96.7,235.95,66.5,133.75,952.85,42.3,114.5,10.05,4.21,83.0,31.2,22.0,41.8,43.7,108.0,16.6,11.5,29.0,80.0,119.0,89.9,143.0,22.0,143.4,102.5,72.0,9.68,41.5,1161.0,127.75,16.8,42.7,37.85,,,167.0,6.06,4.04
2021-11-11,101.75,284.75,879.0,83.7,6.01,110.05,586.0,66.7,255.7,186.5,3947.0,165.95,98.05,236.25,93.0,237.95,63.7,136.75,934.65,42.1,116.0,10.05,4.22,83.0,31.25,22.0,42.0,44.3,110.0,16.8,11.7,30.0,79.0,116.0,89.0,143.0,21.55,148.5,102.15,72.2,9.77,41.4,1206.0,127.0,16.65,42.75,38.45,22.1,150.0,167.5,6.1,4.06
2021-11-12,103.0,281.6,865.0,82.45,5.99,111.05,577.0,67.5,248.85,188.0,3948.0,163.6,97.3,231.85,93.4,235.0,61.3,136.75,948.0,42.15,113.0,9.86,4.26,82.4,31.0,21.85,41.75,43.6,109.25,16.65,11.85,30.6,80.0,115.0,90.0,143.0,21.85,147.65,100.45,72.0,9.61,39.55,1243.0,125.5,16.4,41.4,37.8,23.0,153.0,169.75,6.07,4.09
2021-11-15,103.25,270.4,868.5,83.7,5.87,107.75,599.0,63.9,239.85,182.25,3972.0,156.85,95.95,226.5,92.5,230.95,58.7,136.5,909.75,44.0,113.5,9.79,4.25,80.8,30.75,21.7,40.35,42.15,108.25,16.55,11.85,29.5,,109.65,,143.0,21.85,144.75,101.1,70.5,9.62,39.7,1248.5,127.0,15.7,42.0,38.0,24.0,153.0,167.25,5.96,4.0
2021-11-16,100.25,252.25,866.5,78.55,5.83,107.7,610.0,59.3,222.3,173.25,3975.0,152.4,92.35,226.5,85.6,226.5,56.5,135.25,871.25,42.6,110.75,9.47,4.12,79.5,30.35,21.45,40.4,41.4,111.0,16.0,11.5,30.0,80.0,116.55,88.0,145.0,21.6,137.5,99.0,67.5,9.36,36.8,1214.0,122.5,15.3,41.35,37.8,25.0,152.0,157.75,5.9,3.98
2021-11-17,95.3,242.8,859.0,74.95,5.79,106.6,603.5,61.25,213.05,169.75,3932.0,153.55,89.7,225.5,85.1,219.7,55.9,130.5,849.35,42.05,112.75,9.29,3.99,79.4,30.7,21.35,38.95,41.0,111.0,15.6,11.45,32.0,77.2,111.0,88.0,140.0,21.2,138.0,96.85,66.0,9.4,35.6,1217.5,120.0,15.5,40.3,36.3,25.0,152.0,154.25,5.85,3.85
2021-11-18,95.9,250.9,896.0,72.35,5.77,106.1,583.5,61.35,220.05,174.0,3955.5,161.15,90.4,235.65,88.2,218.05,56.3,132.75,887.5,42.8,113.25,9.59,4.13,79.5,30.5,21.0,38.5,41.05,107.75,15.35,11.75,30.5,80.0,112.0,90.5,140.0,21.3,133.9,96.7,65.9,9.3,35.95,1224.5,122.75,15.65,39.7,38.0,27.0,152.0,158.0,5.82,3.93
2021-11-19,90.7,237.45,858.5,68.95,5.72,101.35,577.0,58.6,209.6,170.5,3946.0,154.25,85.95,223.7,86.9,206.65,56.2,128.0,842.25,42.75,112.0,9.25,4.13,80.0,30.0,20.8,37.5,40.45,,15.3,11.5,30.9,72.0,109.5,90.5,138.0,21.55,133.0,91.9,64.9,9.29,35.7,1220.5,122.25,15.45,40.0,37.7,27.2,150.0,155.75,5.93,3.9
2021-11-23,87.7,222.8,883.5,68.2,5.59,99.5,561.0,59.45,200.2,170.25,3905.0,154.4,83.95,210.5,86.3,204.85,56.3,127.0,828.2,41.45,111.0,9.09,4.08,77.3,29.25,20.4,36.25,38.7,,14.8,11.0,,,108.8,,137.0,,130.0,89.05,65.0,9.19,34.6,1230.0,117.0,15.55,39.65,37.3,,,149.5,5.9,3.88
2021-11-24,90.5,220.35,878.5,70.45,5.56,99.85,563.0,61.5,201.0,174.5,3866.0,151.3,84.7,214.3,87.5,203.05,57.0,124.5,810.7,41.9,109.0,9.05,4.35,78.6,29.0,20.1,35.75,38.35,108.75,14.9,11.35,30.8,65.1,108.95,90.0,134.5,21.0,133.0,88.0,65.0,9.16,33.6,1223.0,118.0,15.35,39.65,37.8,,149.0,147.5,5.82,3.86
2021-11-25,95.4,226.2,905.0,72.3,5.69,103.4,559.5,62.4,204.7,176.0,3911.5,150.85,85.8,214.4,88.2,207.55,58.5,125.5,823.1,42.0,110.75,9.0,4.54,78.0,29.0,20.5,36.4,38.4,107.0,15.5,11.5,30.8,70.0,108.15,91.0,139.0,21.1,126.0,91.85,65.0,9.2,34.4,1250.5,123.0,15.4,39.95,37.0,,146.0,149.0,5.8,3.92
2021-11-26,90.6,213.0,909.5,65.5,5.48,98.1,540.5,59.5,194.45,170.25,3799.5,142.0,80.85,206.6,83.1,188.85,54.8,120.0,758.7,40.35,104.25,8.78,4.28,76.6,28.8,19.65,35.75,37.0,105.0,14.75,11.3,,70.0,107.25,,138.0,20.0,117.8,90.0,63.4,8.96,33.5,1223.0,119.0,14.85,37.6,36.5,,146.0,138.75,5.5,3.79
2021-11-29,92.5,205.95,890.5,65.3,5.32,97.45,510.0,60.6,187.4,170.0,3774.5,141.5,80.75,209.2,83.2,182.0,53.2,118.5,737.55,37.9,107.25,8.8,4.14,75.5,28.65,19.05,35.95,37.5,105.25,14.6,11.3,30.9,69.5,107.4,89.9,139.0,20.1,114.0,85.5,63.5,9.0,33.15,1228.0,119.0,14.6,37.6,36.1,,148.0,135.75,5.66,3.73
2021-11-30,90.1,208.75,899.5,65.7,5.47,94.8,499.5,62.55,189.35,170.0,3787.5,144.0,83.35,214.1,86.8,184.55,53.4,115.0,760.25,37.35,107.0,8.93,4.12,75.0,28.5,19.35,35.25,36.8,105.0,14.75,11.25,30.7,69.5,105.0,89.0,139.0,20.1,119.45,90.05,62.0,9.35,31.9,1220.0,118.0,14.55,39.4,35.75,,148.0,134.5,5.72,3.77
2021-12-01,93.3,229.05,976.5,75.4,5.71,102.55,543.5,63.85,209.05,177.25,3877.5,160.8,89.4,217.35,93.3,193.9,57.1,118.5,824.75,39.75,111.0,9.29,4.3,78.9,28.75,20.4,36.25,38.35,110.0,15.35,11.7,30.7,,106.05,91.0,144.0,20.9,135.55,102.0,63.0,9.64,33.85,1241.5,124.25,15.15,40.5,35.75,,149.0,146.0,5.95,3.86
2021-12-02,97.8,237.9,1095.5,74.7,5.74,103.15,545.5,63.25,207.65,183.0,3924.0,164.15,92.45,218.5,97.0,200.45,60.0,122.75,884.85,41.6,111.0,9.2,4.39,79.8,28.65,20.45,38.05,39.6,109.75,15.5,12.1,30.7,68.5,108.0,91.0,142.5,21.3,135.0,98.55,64.5,9.75,36.9,1240.0,123.25,15.85,40.5,37.5,27.0,149.0,147.75,6.0,3.89
2021-12-03,99.9,231.85,1051.5,71.25,5.66,101.25,542.5,61.4,204.85,179.5,3913.5,162.0,91.5,217.2,97.1,201.2,59.6,122.75,862.0,41.95,111.0,9.18,4.36,80.5,28.55,19.95,39.95,39.2,111.5,15.55,12.3,30.7,70.0,107.6,93.0,142.0,20.65,133.0,100.05,63.9,9.81,39.65,1226.0,121.75,15.4,40.75,37.5,27.0,149.0,146.25,5.85,3.87
2021-12-06,103.0,235.4,1046.0,73.25,5.89,106.45,550.0,62.85,208.75,182.0,3912.5,166.7,92.9,217.75,99.5,204.6,61.4,125.5,901.1,43.1,111.75,9.2,4.45,81.4,28.5,20.35,39.8,40.3,112.0,15.5,13.0,29.8,70.0,108.0,93.0,140.0,21.5,130.0,99.25,63.9,9.7,40.0,1218.5,120.5,15.75,40.9,36.8,26.95,149.0,150.5,6.09,3.88
2021-12-07,102.5,229.7,1044.5,76.6,5.98,106.3,567.0,61.15,213.0,179.0,3924.5,165.85,94.65,224.9,99.2,208.85,61.1,126.5,918.15,41.15,114.0,9.23,4.46,83.8,28.75,20.6,42.45,42.25,110.0,15.55,13.5,29.9,68.3,108.55,93.0,140.5,20.7,131.0,99.0,66.0,9.75,41.3,1213.0,123.0,16.05,41.15,36.9,26.95,145.0,154.0,6.0,3.93
2021-12-09,100.5,219.65,1005.5,73.65,5.9,105.6,548.0,59.2,205.05,168.0,3907.0,159.85,90.65,218.25,94.0,199.4,60.8,127.0,871.2,41.7,111.5,8.96,4.34,83.5,28.5,20.45,41.95,41.95,112.5,15.2,13.55,29.9,68.3,108.9,93.0,141.0,20.8,133.9,95.95,64.4,9.75,40.0,1196.5,120.0,15.75,41.15,37.0,27.3,145.0,148.75,6.0,3.85
2021-12-10,101.5,212.65,1032.0,71.45,5.77,106.45,516.5,58.0,199.4,172.0,3917.5,157.05,87.5,213.35,96.3,198.2,60.9,127.75,849.75,41.45,114.25,9.14,4.32,83.0,28.85,20.45,41.2,41.1,110.0,15.3,13.9,29.9,68.3,107.5,94.0,145.0,21.1,127.0,94.9,62.0,9.75,38.35,1183.5,120.5,15.7,40.9,38.8,30.0,145.0,145.5,5.9,3.85
2021-12-13,99.4,201.75,1010.5,67.15,5.58,101.7,519.5,54.95,187.9,162.0,3898.0,148.35,80.15,203.1,91.9,186.35,59.6,125.75,804.75,40.7,112.75,8.79,4.19,80.3,28.1,19.6,39.5,40.4,110.0,15.1,13.75,29.0,68.0,108.7,95.0,145.0,20.1,127.0,91.55,61.6,9.5,37.2,1164.5,121.0,15.25,38.9,37.5,30.0,150.0,143.25,5.8,3.84
2021-12-14,99.9,204.4,1011.0,66.4,5.74,98.7,515.5,54.55,194.55,165.0,3880.0,146.5,79.95,204.2,93.4,181.6,59.3,126.0,800.95,40.7,110.75,8.74,4.13,81.7,28.1,19.5,38.9,39.65,107.0,15.0,13.6,29.9,68.0,108.0,95.0,140.0,20.5,127.0,87.9,61.3,9.5,37.45,1115.0,119.0,15.05,40.0,38.0,29.0,150.5,141.0,5.8,3.73
2021-12-15,94.1,206.25,1000.0,63.6,5.79,94.95,528.0,53.5,190.95,177.25,3849.5,147.6,78.1,196.15,93.4,178.95,57.2,126.0,775.95,40.55,109.75,8.66,4.05,81.7,28.9,19.0,37.0,39.75,107.0,15.0,13.6,29.5,68.0,107.25,95.0,140.0,20.5,124.0,84.85,61.5,9.4,36.0,1079.5,119.5,14.8,40.0,36.3,29.0,150.5,139.5,5.9,3.7
2021-12-16,95.4,216.9,1020.5,63.95,5.9,95.95,568.5,54.15,199.1,177.0,3872.5,153.75,79.15,198.6,98.8,183.15,57.5,127.0,803.95,40.95,111.75,8.84,4.17,82.6,29.0,19.4,38.5,40.55,110.0,15.55,13.85,28.1,68.0,108.25,94.0,142.0,19.9,123.5,85.2,64.9,9.3,36.65,1059.0,119.0,15.0,37.55,36.1,26.1,150.5,139.5,6.04,3.72
2021-12-17,94.9,216.5,1037.5,64.3,6.02,99.25,571.0,54.25,196.55,183.5,3860.0,153.8,77.85,203.75,98.7,187.0,56.7,127.25,802.35,41.0,112.75,8.53,4.09,83.9,29.0,19.4,38.85,40.65,110.0,15.35,14.0,30.0,68.0,109.25,95.0,146.0,20.85,119.85,86.25,66.8,9.3,36.55,1100.5,123.75,15.3,39.0,37.0,26.1,150.5,142.0,6.0,3.74
2021-12-20,92.2,213.25,1030.0,64.3,6.01,97.1,584.0,53.5,195.8,178.5,3805.0,154.5,77.75,202.35,99.9,181.25,56.1,121.5,788.2,41.1,108.25,8.53,4.07,81.5,28.5,19.7,41.55,40.15,107.25,15.0,14.0,30.0,68.0,109.05,95.0,142.5,20.85,119.0,86.0,65.3,9.5,35.75,1110.5,120.25,15.45,39.0,37.0,26.1,150.5,140.75,5.98,3.75
2021-12-21,93.2,218.5,1088.5,65.6,6.01,98.25,633.0,52.05,199.5,175.75,3821.0,166.2,80.05,207.1,97.1,189.85,56.0,123.0,818.4,42.1,111.0,8.69,4.21,82.0,28.45,19.95,42.9,40.5,110.0,15.45,14.15,29.9,68.0,110.4,97.0,140.0,20.6,119.0,89.7,66.2,9.55,38.25,1100.5,120.0,16.3,39.1,36.95,26.75,150.5,139.5,5.99,3.78
